image_path,mask_path
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4adc2ad8-f29d-41e3-9bf6-cc935057ff71/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/69bca9da-204a-4d93-bacc-12919b720018/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/d77b6ece-da17-4f88-818c-0c7340b3e54f/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/4454a0d6-325b-442b-b07a-54f26b52c0b2/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ce717c57-f72b-4759-8e26-12bd20464124/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/ca3db03c-02f8-4648-a0d0-5cf5cae8dbbf/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/5be4a966-5b05-473a-8118-9557c95dea4d/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/71a82fd5-e8f8-4338-bfcb-e45cdf54d885/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/f4bebd1e-d3ca-4186-902a-2b6ef9391060/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/9add3d46-c8a2-4e4c-9f2a-98004647e8d5/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/a26af2dc-5455-44b5-8f30-ab4d25c3d518/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/2c9934e1-ec1a-49ea-b24f-ff62de1965d1/sweep_id/6.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/1.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/1.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/2.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/2.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/3.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/3.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/4.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/4.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/5.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/5.mha
/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/images/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/6.mha,/mnt/Enterprise2/PUBLIC_DATASETS/acouslic-ai/masks/unstacked_fetal_ultrasound/80fc531d-7187-4164-8798-b40ea16a2d2c/sweep_id/6.mha
